timestamp,sample,cement,strength,fineness,material_1,material_2,material_3,material_4,material_5,material_6,material_7,material_8,material_9,material_10,material_11,material_12,material_13,material_14,material_15
2022-03-16,220316i52,CEM I 52,60.76,14.80,15.05,3.07,0.74,4.33,25.67,0.35,0.78,1.97,13.08,13.85,2.49,14.16,1.94,1.13,0.86
2022-03-16,220316iias42,CEM II AS 42,51.31,23.35,12.81,5.48,1.02,4.13,22.27,6.19,0.68,2.16,11.68,13.89,2.43,12.01,2.41,1.18,1.08
2022-03-16,220316i42,CEM I 42,53.32,21.59,14.81,3.03,0.73,4.54,25.22,0.41,0.80,2.39,12.77,14.09,2.89,13.89,1.90,1.15,0.84
2022-03-16,220316iias52,CEM II AS 52,59.91,14.91,13.36,4.70,0.92,4.37,22.93,4.43,0.73,2.47,11.90,14.05,2.80,12.47,2.23,1.18,1.00
2022-03-16,220316iibll32,CEM II BLL 32,41.17,18.76,14.62,3.93,0.76,4.30,18.73,0.51,9.18,3.25,17.59,10.23,2.78,9.79,1.32,1.08,1.25
2022-03-18,220318i52,CEM I 52,62.22,14.06,15.10,3.07,0.74,4.33,25.76,0.35,0.77,1.96,13.07,13.82,2.48,14.12,1.93,1.14,0.86
2022-03-18,220318iias42,CEM II AS 42,51.16,22.70,12.88,5.47,1.03,4.11,22.22,6.20,0.68,2.16,11.69,13.83,2.43,11.98,2.41,1.18,1.08
2022-03-18,220318i42,CEM I 42,52.81,22.19,14.75,3.04,0.73,4.54,25.30,0.41,0.80,2.39,12.79,14.00,2.89,13.79,1.90,1.15,0.85
2022-03-18,220318iibll32,CEM II BLL 32,41.46,18.88,14.61,3.93,0.76,4.26,18.78,0.51,9.16,3.25,17.64,10.22,2.78,9.80,1.32,1.07,1.25
2022-03-18,220318iias52,CEM II AS 52,58.98,15.30,13.35,4.70,0.92,4.35,22.95,4.44,0.73,2.46,11.91,14.00,2.80,12.43,2.23,1.18,1.00
2022-03-21,220321iias42,CEM II AS 42,50.69,23.07,12.79,5.49,1.02,4.14,22.18,6.21,0.68,2.16,11.58,13.95,2.43,12.14,2.41,1.18,1.08
2022-03-21,220321iias52,CEM II AS 52,57.80,15.00,13.20,4.70,0.92,4.37,22.95,4.43,0.73,2.48,11.84,14.09,2.79,12.55,2.23,1.17,1.00
2022-03-21,220321iibll32,CEM II BLL 32,40.64,18.74,14.56,3.92,0.75,4.29,18.75,0.51,9.19,3.26,17.57,10.36,2.77,9.89,1.32,1.07,1.24
2022-03-21,220321i52,CEM I 52,62.50,13.84,14.87,3.07,0.74,4.36,25.57,0.35,0.78,1.97,12.93,13.99,2.48,14.27,1.94,1.13,0.85
2022-03-21,220321i42,CEM I 42,52.69,21.70,14.65,3.04,0.72,4.55,25.27,0.41,0.80,2.39,12.71,14.12,2.90,13.99,1.89,1.15,0.84
2022-03-23,220323iias52,CEM II AS 52,58.17,14.94,13.08,4.69,0.91,4.39,23.00,4.44,0.73,2.49,11.68,14.15,2.79,12.69,2.23,1.18,1.00
2022-03-23,220323iibll32,CEM II BLL 32,41.11,18.73,14.53,3.92,0.76,4.31,18.72,0.51,9.18,3.27,17.53,10.41,2.77,10.00,1.32,1.08,1.24
2022-03-23,220323iias42,CEM II AS 42,50.60,23.14,12.66,5.47,1.02,4.16,22.26,6.20,0.69,2.18,11.49,14.01,2.44,12.22,2.41,1.18,1.08
2022-03-23,220323i52,CEM I 52,61.51,13.73,14.82,3.07,0.73,4.38,25.55,0.35,0.78,1.99,12.82,14.11,2.48,14.36,1.93,1.14,0.86
2022-03-23,220323i42,CEM I 42,51.69,21.90,14.55,3.03,0.72,4.58,25.22,0.41,0.80,2.42,12.58,14.20,2.90,14.11,1.90,1.15,0.84
2022-03-25,220325iibll32,CEM II BLL 32,39.15,19.81,14.42,3.93,0.75,4.34,18.61,0.51,9.17,3.27,17.47,10.49,2.79,10.01,1.32,1.07,1.25
2022-03-25,220325i52,CEM I 52,61.29,13.84,14.73,3.06,0.73,4.38,25.58,0.35,0.78,1.99,12.74,14.15,2.48,14.44,1.93,1.14,0.85
2022-03-25,220325i42,CEM I 42,52.16,21.95,14.46,3.03,0.72,4.60,25.13,0.41,0.80,2.42,12.53,14.28,2.89,14.19,1.90,1.15,0.84
2022-03-25,220325iias42,CEM II AS 42,50.55,23.20,12.57,5.49,1.02,4.16,22.20,6.20,0.69,2.17,11.43,14.10,2.44,12.31,2.40,1.18,1.08
2022-03-25,220325iias52,CEM II AS 52,58.80,15.08,12.93,4.69,0.91,4.40,22.97,4.42,0.74,2.49,11.60,14.25,2.80,12.74,2.23,1.18,1.00
2022-03-28,220328i52,CEM I 52,60.67,13.73,14.65,3.05,0.73,4.40,25.58,0.35,0.78,1.99,12.69,14.18,2.48,14.56,1.94,1.14,0.85
2022-03-28,220328i42,CEM I 42,51.29,22.51,14.44,3.03,0.71,4.59,25.17,0.41,0.81,2.43,12.44,14.36,2.90,14.29,1.91,1.16,0.84
2022-03-28,220328iias52,CEM II AS 52,57.60,15.26,12.93,4.68,0.91,4.40,22.92,4.39,0.74,2.49,11.53,14.37,2.80,12.80,2.24,1.18,1.00
2022-03-28,220328iias42,CEM II AS 42,50.91,22.94,12.50,5.49,1.02,4.16,22.19,6.19,0.69,2.19,11.33,14.19,2.45,12.35,2.41,1.18,1.08
2022-03-28,220328iibll32,CEM II BLL 32,39.74,19.13,14.34,3.92,0.76,4.33,18.69,0.51,9.19,3.26,17.32,10.45,2.78,10.10,1.32,1.07,1.24
2022-03-30,220330iias52,CEM II AS 52,57.53,14.75,12.82,4.69,0.91,4.41,22.92,4.42,0.74,2.50,11.51,14.34,2.80,12.88,2.24,1.18,1.00
2022-03-30,220330iibll32,CEM II BLL 32,39.57,19.08,14.31,3.93,0.76,4.32,18.69,0.51,9.17,3.28,17.33,10.56,2.80,10.11,1.32,1.08,1.24
2022-03-30,220330iias42,CEM II AS 42,50.13,23.22,12.43,5.48,1.01,4.18,22.24,6.21,0.69,2.20,11.30,14.21,2.43,12.41,2.41,1.18,1.08
2022-03-30,220330i52,CEM I 52,61.38,13.48,14.56,3.07,0.72,4.41,25.66,0.35,0.78,2.00,12.61,14.28,2.49,14.64,1.93,1.14,0.85
2022-03-30,220330i42,CEM I 42,51.44,22.18,14.30,3.03,0.71,4.59,25.10,0.41,0.81,2.43,12.38,14.44,2.91,14.25,1.90,1.15,0.84
2022-04-01,220401iias42,CEM II AS 42,50.35,22.91,12.21,5.49,1.01,4.20,22.10,6.20,0.69,2.22,11.10,14.42,2.44,12.55,2.41,1.18,1.08
2022-04-01,220401iias52,CEM II AS 52,57.25,14.97,12.68,4.69,0.90,4.45,22.87,4.43,0.74,2.52,11.34,14.54,2.81,13.04,2.22,1.18,0.99
2022-04-01,220401i42,CEM I 42,49.94,22.10,14.10,3.03,0.70,4.64,25.11,0.41,0.81,2.46,12.15,14.62,2.90,14.55,1.90,1.16,0.83
2022-04-01,220401i52,CEM I 52,60.57,13.85,14.36,3.06,0.72,4.44,25.52,0.35,0.78,2.03,12.39,14.45,2.49,14.77,1.94,1.14,0.85
2022-04-01,220401iibll32,CEM II BLL 32,39.62,19.18,14.05,3.93,0.77,4.33,18.77,0.51,9.14,3.30,17.18,10.66,2.81,10.27,1.32,1.08,1.24
2022-04-04,220404iias52,CEM II AS 52,56.49,14.93,12.61,4.69,0.90,4.45,22.93,4.42,0.74,2.52,11.29,14.58,2.81,13.10,2.23,1.18,1.00
2022-04-04,220404iibll32,CEM II BLL 32,39.62,18.87,14.03,3.92,0.76,4.35,18.68,0.51,9.16,3.31,17.14,10.70,2.81,10.32,1.32,1.08,1.24
2022-04-04,220404iias42,CEM II AS 42,49.14,23.39,12.15,5.49,1.00,4.22,22.14,6.20,0.69,2.22,11.00,14.41,2.44,12.65,2.40,1.18,1.08
2022-04-04,220404i52,CEM I 52,60.30,13.89,14.21,3.06,0.71,4.44,25.53,0.35,0.79,2.03,12.34,14.51,2.49,14.90,1.94,1.14,0.85
2022-04-04,220404i42,CEM I 42,49.83,22.26,14.04,3.02,0.70,4.64,25.18,0.41,0.81,2.46,12.09,14.68,2.89,14.53,1.90,1.15,0.84
2022-04-06,220406i52,CEM I 52,58.06,14.52,14.19,3.06,0.71,4.45,25.51,0.35,0.79,2.05,12.23,14.57,2.49,14.99,1.93,1.14,0.85
2022-04-06,220406iias42,CEM II AS 42,49.34,22.93,12.10,5.47,1.00,4.23,22.07,6.18,0.69,2.23,10.95,14.47,2.43,12.70,2.40,1.19,1.07
2022-04-06,220406i42,CEM I 42,49.39,21.87,13.91,3.03,0.70,4.65,25.12,0.41,0.81,2.48,12.01,14.70,2.90,14.72,1.90,1.15,0.83
2022-04-06,220406iias52,CEM II AS 52,56.46,15.08,12.54,4.70,0.89,4.46,22.86,4.42,0.75,2.53,11.18,14.63,2.80,13.22,2.23,1.18,0.99
2022-04-06,220406iibll32,CEM II BLL 32,38.33,19.68,14.01,3.92,0.78,4.35,18.67,0.51,9.20,3.31,17.06,10.78,2.82,10.37,1.32,1.08,1.24
2022-04-08,220408iias52,CEM II AS 52,56.99,15.16,12.58,4.71,0.90,4.46,22.75,4.41,0.74,2.52,11.22,14.62,2.79,13.15,2.23,1.18,0.99
2022-04-08,220408i42,CEM I 42,50.00,21.85,13.99,3.03,0.70,4.65,25.13,0.41,0.81,2.47,12.09,14.63,2.91,14.66,1.90,1.15,0.83
2022-04-08,220408i52,CEM I 52,59.14,14.14,14.26,3.06,0.71,4.44,25.64,0.35,0.79,2.04,12.32,14.47,2.49,14.92,1.94,1.14,0.85
2022-04-08,220408iias42,CEM II AS 42,49.38,22.86,12.20,5.49,1.00,4.22,22.24,6.16,0.70,2.22,11.00,14.48,2.44,12.63,2.41,1.18,1.08
2022-04-08,220408iibll32,CEM II BLL 32,39.56,18.98,14.02,3.91,0.78,4.34,18.72,0.51,9.18,3.31,17.09,10.68,2.82,10.37,1.33,1.08,1.24
2022-04-11,220411iibll32,CEM II BLL 32,38.45,19.27,13.97,3.93,0.79,4.36,18.59,0.51,9.14,3.30,17.03,10.76,2.85,10.39,1.33,1.08,1.24
2022-04-11,220411i42,CEM I 42,49.16,21.54,13.87,3.04,0.69,4.65,25.02,0.41,0.81,2.48,11.96,14.79,2.90,14.70,1.89,1.16,0.83
2022-04-11,220411iias52,CEM II AS 52,56.24,14.85,12.51,4.70,0.90,4.49,22.87,4.42,0.74,2.53,11.16,14.63,2.80,13.23,2.23,1.18,0.99
2022-04-11,220411iias42,CEM II AS 42,49.11,22.89,12.01,5.47,1.00,4.22,22.10,6.20,0.69,2.24,10.96,14.48,2.44,12.79,2.40,1.18,1.07
2022-04-11,220411i52,CEM I 52,59.09,13.68,14.16,3.05,0.71,4.46,25.57,0.35,0.79,2.04,12.24,14.60,2.49,15.03,1.93,1.15,0.85
2022-04-13,220413i42,CEM I 42,49.64,21.93,13.84,3.03,0.69,4.65,25.10,0.41,0.82,2.48,12.03,14.80,2.90,14.74,1.90,1.16,0.83
2022-04-13,220413iias42,CEM II AS 42,49.96,22.98,12.07,5.43,0.99,4.22,22.12,6.22,0.70,2.25,10.92,14.48,2.45,12.75,2.40,1.18,1.08
2022-04-13,220413i52,CEM I 52,58.88,13.71,14.13,3.06,0.71,4.46,25.52,0.35,0.79,2.05,12.16,14.61,2.49,15.05,1.93,1.14,0.85
2022-04-13,220413iibll32,CEM II BLL 32,38.75,18.97,13.92,3.92,0.79,4.37,18.61,0.51,9.15,3.31,17.05,10.78,2.85,10.41,1.32,1.08,1.24
2022-04-13,220413iias52,CEM II AS 52,56.47,14.86,12.49,4.66,0.89,4.48,22.87,4.43,0.74,2.55,11.12,14.67,2.80,13.22,2.23,1.18,0.99
2022-04-15,220415i42,CEM I 42,49.67,22.17,13.90,3.02,0.69,4.66,25.13,0.41,0.81,2.48,12.01,14.71,2.91,14.71,1.89,1.16,0.83
2022-04-15,220415iias42,CEM II AS 42,49.77,22.84,12.10,5.47,0.99,4.22,22.09,6.20,0.69,2.23,10.96,14.50,2.45,12.75,2.41,1.18,1.08
2022-04-15,220415iias52,CEM II AS 52,56.29,15.89,12.52,4.68,0.89,4.46,22.85,4.43,0.74,2.53,11.16,14.63,2.81,13.19,2.23,1.18,0.99
2022-04-15,220415i52,CEM I 52,59.89,13.35,14.16,3.06,0.71,4.45,25.56,0.35,0.78,2.05,12.22,14.55,2.48,14.94,1.94,1.14,0.85
2022-04-15,220415iibll32,CEM II BLL 32,38.63,19.08,14.00,3.92,0.78,4.35,18.64,0.51,9.16,3.32,17.06,10.74,2.82,10.41,1.32,1.07,1.24
2022-04-18,220418i42,CEM I 42,50.01,22.31,14.15,3.03,0.70,4.62,25.12,0.41,0.81,2.45,12.24,14.55,2.91,14.48,1.90,1.15,0.84
2022-04-18,220418i52,CEM I 52,59.45,13.79,14.38,3.06,0.72,4.42,25.50,0.35,0.79,2.02,12.39,14.38,2.49,14.75,1.93,1.14,0.85
2022-04-18,220418iibll32,CEM II BLL 32,39.60,18.94,14.19,3.92,0.79,4.34,18.63,0.51,9.13,3.29,17.18,10.61,2.83,10.23,1.32,1.08,1.24
2022-04-18,220418iias52,CEM II AS 52,57.61,14.92,12.70,4.69,0.90,4.43,22.86,4.44,0.74,2.52,11.32,14.41,2.79,13.03,2.23,1.18,0.99
2022-04-18,220418iias42,CEM II AS 42,49.21,23.57,12.29,5.46,1.00,4.19,22.13,6.17,0.69,2.22,11.10,14.33,2.44,12.50,2.41,1.18,1.07
2022-04-20,220420iias42,CEM II AS 42,51.00,22.29,12.25,5.47,1.00,4.20,22.09,6.21,0.69,2.22,11.13,14.24,2.44,12.54,2.41,1.18,1.07
2022-04-20,220420i42,CEM I 42,50.91,22.16,14.13,3.03,0.70,4.62,25.11,0.41,0.81,2.45,12.20,14.52,2.91,14.44,1.90,1.15,0.84
2022-04-20,220420i52,CEM I 52,59.20,14.08,14.46,3.05,0.72,4.41,25.51,0.35,0.78,2.02,12.47,14.33,2.49,14.72,1.93,1.13,0.85
2022-04-20,220420iias52,CEM II AS 52,59.39,14.27,12.68,4.66,0.90,4.43,22.80,4.43,0.74,2.51,11.36,14.42,2.80,12.97,2.23,1.18,0.99
2022-04-20,220420iibll32,CEM II BLL 32,39.58,18.66,14.15,3.90,0.79,4.33,18.60,0.51,9.16,3.29,17.11,10.64,2.83,10.22,1.32,1.08,1.24
2022-04-22,220422iias42,CEM II AS 42,50.26,22.81,12.33,5.44,1.00,4.18,22.10,6.23,0.69,2.21,11.20,14.22,2.43,12.43,2.41,1.18,1.08
2022-04-22,220422i52,CEM I 52,59.39,14.17,0.78,3.06,1.93,2.50,25.59,4.40,14.72,14.40,0.35,0.85,0.72,2.02,14.36,1.14,12.44
2022-04-22,220422i42,CEM I 42,50.85,22.18,14.17,3.03,0.70,4.60,25.13,0.41,0.81,2.45,12.25,14.53,2.90,14.39,1.89,1.15,0.84
2022-04-22,220422iias52,CEM II AS 52,58.24,14.87,12.72,4.69,0.90,4.42,22.82,4.44,0.74,2.51,11.41,14.45,2.80,13.00,2.23,1.18,0.99
2022-04-22,220422iibll32,CEM II BLL 32,39.20,19.01,14.17,3.91,0.79,4.33,18.62,0.51,9.14,3.29,17.17,10.59,2.82,10.21,1.32,1.08,1.23
2022-04-25,220425iias52,CEM II AS 52,57.55,15.20,12.67,4.69,0.89,4.44,22.84,4.42,0.74,2.52,11.29,14.54,2.81,13.05,2.23,1.17,0.99
2022-04-25,220425i52,CEM I 52,59.28,13.88,14.31,3.05,0.72,4.42,25.52,0.35,0.79,2.02,12.42,14.42,2.49,14.74,1.93,1.14,0.85
2022-04-25,220425iias42,CEM II AS 42,50.28,22.80,12.21,5.48,1.00,4.20,22.09,6.18,0.69,2.23,11.08,14.32,2.44,12.60,2.40,1.18,1.07
2022-04-25,220425iibll32,CEM II BLL 32,39.45,19.18,14.06,3.92,0.79,4.34,18.62,0.51,9.12,3.31,17.12,10.64,2.83,10.27,1.32,1.08,1.24
2022-04-25,220425i42,CEM I 42,50.59,21.97,14.05,3.03,0.70,4.63,25.04,0.41,0.81,2.47,12.14,14.60,2.89,14.52,1.89,1.16,0.83
2022-04-27,220427i52,CEM I 52,60.23,14.14,14.49,3.06,0.72,4.40,25.48,0.35,0.78,2.01,12.59,14.27,2.48,14.59,1.93,1.14,0.85
2022-04-27,220427iias42,CEM II AS 42,50.12,23.30,12.39,5.45,1.01,4.18,22.14,6.17,0.69,2.20,11.21,14.19,2.44,12.36,2.40,1.18,1.08
2022-04-27,220427i42,CEM I 42,51.48,21.97,14.21,3.02,0.71,4.59,25.12,0.41,0.80,2.43,12.32,14.44,2.89,14.32,1.89,1.15,0.84
2022-04-27,220427iibll32,CEM II BLL 32,40.12,18.91,14.22,3.91,0.80,4.32,18.66,0.51,9.14,3.29,17.27,10.54,2.83,10.12,1.32,1.08,1.24
2022-04-27,220427iias52,CEM II AS 52,58.60,15.43,12.85,4.70,0.90,4.41,22.85,4.43,0.74,2.50,11.43,14.31,2.80,12.80,2.23,1.18,1.00
2022-04-29,220429iibll32,CEM II BLL 32,39.94,19.42,14.25,3.93,0.80,4.31,18.71,0.51,9.13,3.28,17.27,10.52,2.82,10.13,1.32,1.08,1.24
2022-04-29,220429iias42,CEM II AS 42,51.07,23.05,12.42,5.46,1.01,4.16,22.18,6.19,0.69,2.19,11.26,14.18,2.44,12.35,2.40,1.18,1.08
2022-04-29,220429i42,CEM I 42,51.37,21.98,14.30,3.03,0.71,4.60,25.13,0.41,0.80,2.43,12.32,14.43,2.90,14.32,1.89,1.15,0.84
2022-04-29,220429i52,CEM I 52,60.51,13.76,14.55,3.07,0.72,4.40,25.51,0.35,0.79,2.01,12.55,14.28,2.48,14.63,1.94,1.15,0.85
2022-04-29,220429iias52,CEM II AS 52,59.01,14.30,12.89,4.69,0.90,4.42,22.83,4.41,0.74,2.50,11.44,14.35,2.80,12.85,2.23,1.18,0.99
2022-05-02,220502iibll32,CEM II BLL 32,40.02,18.65,14.33,3.92,0.80,4.30,18.65,0.51,9.14,3.27,17.32,10.47,2.83,10.03,1.32,1.08,1.24
2022-05-02,220502iias42,CEM II AS 42,52.36,22.38,12.50,5.47,1.01,4.16,22.08,6.20,0.69,2.20,11.35,14.09,2.43,12.31,2.41,1.18,1.08
2022-05-02,220502i42,CEM I 42,50.77,22.19,14.38,3.02,0.71,4.60,25.07,0.41,0.80,2.43,12.40,14.36,2.90,14.19,1.89,1.15,0.84
2022-05-02,220502iias52,CEM II AS 52,59.86,14.15,12.93,4.68,0.91,4.40,22.80,4.42,0.74,2.49,11.51,14.26,2.78,12.75,2.23,1.18,0.99
2022-05-02,220502i52,CEM I 52,61.17,13.65,14.65,3.06,0.73,4.39,25.57,0.35,0.78,2.00,12.64,14.18,2.49,14.51,1.92,1.14,0.85
2022-05-04,220504iias42,CEM II AS 42,51.72,22.96,12.50,5.45,1.01,4.15,22.24,6.22,0.68,2.20,11.38,14.07,2.44,12.25,2.41,1.18,1.07
2022-05-04,220504i42,CEM I 42,52.16,22.38,14.44,3.03,0.71,4.57,25.13,0.41,0.80,2.41,12.53,14.27,2.88,14.12,1.90,1.15,0.84
2022-05-04,220504i52,CEM I 52,60.55,13.97,14.74,3.05,0.73,4.37,25.60,0.35,0.78,1.99,12.71,14.12,2.49,14.43,1.94,1.13,0.85
2022-05-04,220504iibll32,CEM II BLL 32,39.89,19.06,14.42,3.93,0.80,4.29,18.64,0.51,9.14,3.27,17.31,10.38,2.83,9.99,1.32,1.07,1.24
2022-05-04,220504iias52,CEM II AS 52,58.23,15.21,12.99,4.68,0.91,4.38,22.85,4.44,0.73,2.49,11.61,14.14,2.79,12.71,2.22,1.18,1.00
2022-05-06,220506i52,CEM I 52,61.38,13.41,14.84,3.06,0.73,4.35,25.57,0.35,0.78,1.98,12.89,14.01,2.49,14.28,1.93,1.13,0.85
2022-05-06,220506iias52,CEM II AS 52,60.09,14.78,13.12,4.66,0.92,4.37,22.92,4.44,0.73,2.49,11.71,14.07,2.80,12.57,2.22,1.18,1.00
2022-05-06,220506iias42,CEM II AS 42,51.20,23.60,12.66,5.44,1.01,4.13,22.17,6.23,0.68,2.19,11.49,13.92,2.42,12.15,2.41,1.18,1.08
2022-05-06,220506iibll32,CEM II AS 42,40.24,19.22,14.38,3.91,0.81,4.29,18.62,0.51,9.16,3.25,17.46,10.36,2.83,9.89,1.32,1.08,1.24
2022-05-06,220506i42,CEM I 42,52.68,21.71,14.51,3.03,0.72,4.57,25.10,0.41,0.80,2.40,12.61,14.15,2.90,14.00,1.90,1.15,0.84
2022-05-09,220509i52,CEM I 52,61.83,14.33,14.85,3.07,0.74,4.36,25.62,0.35,0.77,1.97,12.87,13.98,2.47,14.24,1.93,1.13,0.85
2022-05-09,220509iibll32,CEM II BLL 32,40.57,18.86,14.51,3.92,0.81,4.26,18.66,0.51,9.18,3.26,17.44,10.35,2.84,9.89,1.32,1.07,1.24
2022-05-09,220509iias42,CEM II AS 42,51.49,22.80,12.68,5.42,1.01,4.13,22.12,6.26,0.69,2.19,11.53,13.88,2.43,12.09,2.40,1.18,1.08
2022-05-09,220509i42,CEM I 42,52.82,22.34,14.61,3.02,0.72,4.53,25.15,0.41,0.80,2.39,12.57,14.10,2.89,13.97,1.89,1.15,0.84
2022-05-09,220509iias52,CEM II AS 52,58.61,15.23,13.11,4.65,0.92,4.35,22.86,4.45,0.73,2.47,11.71,14.02,2.79,12.56,2.23,1.18,1.00
2022-05-11,220511iibll32,CEM II BLL 32,41.12,18.72,14.51,3.91,0.81,4.28,18.68,0.51,9.14,3.24,17.48,10.31,2.82,9.89,1.32,1.07,1.24
2022-05-11,220511iias52,CEM II AS 52,59.97,14.52,13.17,4.66,0.92,4.36,22.88,4.45,0.73,2.47,11.76,14.07,2.79,12.50,2.22,1.18,1.00
2022-05-11,220511iias42,CEM II AS 42,51.33,23.10,12.74,5.43,1.01,4.13,22.21,6.24,0.68,2.18,11.54,13.93,2.42,12.08,2.40,1.18,1.08
2022-05-11,220511i52,CEM I 52,62.52,13.87,14.91,3.05,0.74,4.36,25.63,0.35,0.77,1.97,12.89,13.93,2.49,14.22,1.93,1.13,0.85
2022-05-11,220511i42,CEM I 42,53.45,21.53,14.59,3.03,0.72,4.56,25.11,0.41,0.80,2.40,12.66,14.15,2.90,13.96,1.89,1.15,0.84
2022-05-13,220513i52,CEM I 52,62.93,13.26,15.05,3.06,0.75,4.34,25.55,0.35,0.77,1.95,13.06,13.78,2.47,14.06,1.92,1.13,0.86
2022-05-13,220513iias42,CEM II AS 42,52.12,22.80,12.83,5.44,1.02,4.10,22.26,6.21,0.68,2.16,11.67,13.76,2.43,11.96,2.40,1.18,1.08
2022-05-13,220513i42,CEM I 42,54.08,21.62,14.78,3.04,0.73,4.51,25.11,0.41,0.80,2.38,12.81,13.96,2.89,13.78,1.89,1.14,0.84
2022-05-13,220513iibll32,CEM II BLL 32,41.40,19.34,14.57,3.92,0.81,4.26,18.69,0.51,9.15,3.23,17.60,10.23,2.83,9.73,1.31,1.07,1.24
2022-05-13,220513iias52,CEM II AS 52,61.28,14.82,13.37,4.67,0.92,4.34,22.90,4.44,0.73,2.45,11.91,13.92,2.79,12.34,2.22,1.17,1.00
2022-05-16,220516iibll32,CEM II BLL 32,41.07,19.12,14.61,3.91,0.82,4.26,18.71,0.51,9.11,3.24,17.63,10.16,2.84,9.70,1.32,1.07,1.24
2022-05-16,220516iias52,CEM II AS 52,59.79,15.52,13.35,4.66,0.92,4.33,23.00,4.42,0.73,2.44,11.90,13.96,2.79,12.36,2.23,1.17,0.99
2022-05-16,220516iias42,CEM II AS 42,52.46,22.66,12.84,5.47,1.02,4.11,22.06,6.20,0.68,2.15,11.66,13.79,2.43,11.94,2.40,1.18,1.08
2022-05-16,220516i42,CEM I 42,51.91,22.66,14.83,3.04,0.73,4.52,25.21,0.41,0.79,2.38,12.77,13.97,2.90,13.72,1.89,1.15,0.84
2022-05-16,220516i52,CEM I 52,63.23,13.68,15.10,3.06,0.74,4.32,25.60,0.35,0.77,1.95,13.06,13.79,2.47,14.04,1.92,1.13,0.85
2022-05-18,220518i52,CEM I 52,63.01,13.44,15.12,3.06,0.74,4.30,25.51,0.35,0.77,1.95,13.08,13.83,2.48,13.99,1.93,1.13,0.86
2022-05-18,220518iias52,CEM II AS 52,60.16,15.25,13.34,4.68,0.92,4.34,22.90,4.41,0.73,2.45,11.90,13.92,2.79,12.36,2.23,1.17,1.00
2022-05-18,220518iias42,CEM II AS 42,52.33,23.03,12.90,5.47,1.02,4.10,22.18,6.20,0.68,2.15,11.65,13.76,2.42,11.90,2.41,1.17,1.08
2022-05-18,220518i42,CEM I 42,52.38,22.22,14.88,3.04,0.73,4.52,25.11,0.41,0.79,2.37,12.77,13.97,2.88,13.74,1.90,1.14,0.84
2022-05-18,220518iibll32,CEM II BLL 32,41.55,19.13,14.67,3.91,0.82,4.25,18.72,0.51,9.13,3.24,17.54,10.21,2.84,9.70,1.32,1.07,1.24
2022-05-20,220520iias52,CEM II AS 52,61.01,14.81,13.45,4.70,0.93,4.32,22.85,4.43,0.73,2.43,11.98,13.85,2.79,12.21,2.22,1.17,1.00
2022-05-20,220520i42,CEM I 42,53.60,21.44,14.98,3.03,0.73,4.50,25.10,0.41,0.79,2.36,12.97,13.81,2.89,13.66,1.90,1.14,0.84
2022-05-20,220520iibll32,CEM II BLL 32,41.58,19.23,14.67,3.92,0.83,4.25,18.62,0.51,9.16,3.23,17.65,10.10,2.84,9.66,1.32,1.07,1.24
2022-05-20,220520iias42,CEM II AS 42,52.74,22.99,12.98,5.47,1.03,4.08,22.10,6.20,0.68,2.13,11.79,13.71,2.41,11.83,2.40,1.17,1.08
2022-05-20,220520i52,CEM I 52,63.02,14.21,15.20,3.07,0.75,4.30,25.61,0.35,0.77,1.94,13.18,13.66,2.48,13.95,1.92,1.13,0.86
2022-05-23,220523i42,CEM I 42,54.19,22.25,15.09,3.02,0.74,4.47,25.23,0.41,0.79,2.35,13.06,13.73,2.89,13.45,1.89,1.14,0.84
2022-05-23,220523iias42,CEM II AS 42,54.20,22.27,13.12,5.47,1.03,4.07,22.16,6.16,0.67,2.11,11.81,13.61,2.42,11.70,2.39,1.17,1.08
2022-05-23,220523iias52,CEM II AS 52,60.29,15.10,13.59,4.70,0.94,4.30,22.89,4.41,0.72,2.41,12.12,13.74,2.79,12.12,2.22,1.17,1.00
2022-05-23,220523iibll32,CEM II BLL 32,41.93,19.21,14.79,3.92,0.84,4.24,18.66,0.51,9.12,3.22,17.61,10.04,2.85,9.58,1.32,1.07,1.24
2022-05-23,220523i52,CEM I 52,63.46,14.30,15.37,3.06,0.76,4.28,25.48,0.35,0.77,1.92,13.33,13.53,2.48,13.71,1.93,1.13,0.86
2022-05-25,220525iibll32,CEM II BLL 32,42.28,18.91,14.80,3.90,0.85,4.22,18.69,0.51,9.14,3.21,17.75,10.01,2.85,9.52,1.32,1.07,1.24
2022-05-25,220525iias42,CEM II AS 42,52.68,22.59,13.12,5.45,1.04,4.07,22.25,6.19,0.67,2.13,11.88,13.51,2.42,11.65,2.41,1.17,1.08
2022-05-25,220525i42,CEM I 42,53.40,22.07,15.11,3.03,0.74,4.48,25.11,0.41,0.79,2.35,13.05,13.75,2.90,13.42,1.88,1.14,0.84
2022-05-25,220525iias52,CEM II AS 52,61.07,15.08,13.56,4.70,0.93,4.29,22.86,4.41,0.72,2.42,12.11,13.71,2.79,12.11,2.22,1.17,1.00
2022-05-25,220525i52,CEM I 52,63.29,13.92,15.36,3.06,0.76,4.29,25.55,0.35,0.76,1.91,13.31,13.62,2.48,13.75,1.92,1.13,0.86
2022-05-27,220527iias42,CEM II AS 42,53.97,23.05,13.22,5.49,1.04,4.04,22.18,6.19,0.67,2.11,11.94,13.51,2.42,11.62,2.40,1.17,1.09
